name,split,A0_PSNR,A0_SSIM,FullUDP_PSNR,FullUDP_SSIM,expert_PSNR,expert_SSIM,dPSNR_endpoint,dSSIM_endpoint,fulludp_dPSNR,fulludp_dSSIM,feature_input_mean,feature_input_std,feature_input_grad_mean,feature_input_dark_mean,feature_depth_mean,feature_depth_std,feature_depth_grad_mean,feature_a0_mean,feature_a0_std,feature_a0_grad_mean,feature_a0_saturation_high,feature_a0_saturation_low,feature_udp_mean,feature_udp_std,feature_udp_grad_mean,feature_diff_signed_mean,feature_diff_abs_mean,feature_diff_abs_std,feature_diff_abs_p50,feature_diff_abs_p90,feature_diff_abs_p95,feature_diff_abs_max,feature_diff_grad_mean,feature_diff_to_a0_ratio,feature_a0_udp_psnr,expert_residual_signed_mean,expert_residual_abs_mean,expert_residual_grad_mean,expert_fulludp_mae,expert_fulludp_mse,expert_fulludp_psnr,residual_cosine_fulludp_expert,input_edge_density,input_low_texture_proxy,dark_channel_mean,sky_highlight_proxy,airlight_proxy_p99,transmission_mean,transmission_std,haze_density_mean,haze_density_p90,expert_a0_PSNR,expert_a0_dPSNR,expert_a0_dSSIM,fulludp_a0_PSNR,fulludp_a0_dPSNR,fulludp_a0_dSSIM,expert_a0p125_PSNR,expert_a0p125_dPSNR,expert_a0p125_dSSIM,fulludp_a0p125_PSNR,fulludp_a0p125_dPSNR,fulludp_a0p125_dSSIM,expert_a0p25_PSNR,expert_a0p25_dPSNR,expert_a0p25_dSSIM,fulludp_a0p25_PSNR,fulludp_a0p25_dPSNR,fulludp_a0p25_dSSIM,expert_a0p375_PSNR,expert_a0p375_dPSNR,expert_a0p375_dSSIM,fulludp_a0p375_PSNR,fulludp_a0p375_dPSNR,fulludp_a0p375_dSSIM,expert_a0p5_PSNR,expert_a0p5_dPSNR,expert_a0p5_dSSIM,fulludp_a0p5_PSNR,fulludp_a0p5_dPSNR,fulludp_a0p5_dSSIM,expert_a0p75_PSNR,expert_a0p75_dPSNR,expert_a0p75_dSSIM,fulludp_a0p75_PSNR,fulludp_a0p75_dPSNR,fulludp_a0p75_dSSIM,expert_a1_PSNR,expert_a1_dPSNR,expert_a1_dSSIM,fulludp_a1_PSNR,fulludp_a1_dPSNR,fulludp_a1_dSSIM,S0_alpha_oracle_dPSNR,S1_alpha_oracle_dPSNR,oracle_gain_over_S0,S1_best_family,expert_unique_win
1012_0.85_1.28.png,val_regular,38.416282653808594,0.9647232890129089,39.37397003173828,0.9778870344161987,37.87346649169922,0.9579731225967407,-0.542816162109375,-0.006750166416168213,0.9576873779296875,0.013163745403289795,0.4813558757305145,0.1974620670080185,0.029348760843276978,0.4600957930088043,0.3490390181541443,0.3623414635658264,0.0028135180473327637,0.1588028371334076,0.20605865120887756,0.04951542615890503,0.0014604167081415653,0.031218750402331352,0.15856152772903442,0.2089429795742035,0.0494694784283638,-0.00024129927624017,0.006809741724282503,0.00491960858926177,0.006080809980630875,0.01332368329167366,0.015580185689032078,0.03900212049484253,0.0011916867224499583,0.042881738394498825,41.513484954833984,0.0004048128903377801,0.006415848154574633,0.0016380493761971593,0.008219563402235508,0.00011062207340728492,39.56158447265625,0.19441495835781097,0.029348760843276978,-0.1974622756242752,0.4600957930088043,0.05053124949336052,0.900653600692749,0.3787277638912201,0.2641918957233429,0.6212722063064575,0.9686274528503418,38.416282653808594,0.0,0.0,38.416282653808594,0.0,0.0,38.56669998168945,0.15041732788085938,-0.0002612471580505371,38.77058029174805,0.3542976379394531,0.0024970173835754395,38.65555191040039,0.23926925659179688,-0.0007057785987854004,39.07820510864258,0.6619224548339844,0.004816710948944092,38.67892837524414,0.2626457214355469,-0.0013154149055480957,39.326480865478516,0.9101982116699219,0.0069356560707092285,38.635765075683594,0.219482421875,-0.002075672149658203,39.50353240966797,1.087249755859375,0.008823931217193604,38.36034393310547,-0.055938720703125,-0.004007399082183838,39.60993957519531,1.1936569213867188,0.011748254299163818,37.87346649169922,-0.542816162109375,-0.006448030471801758,39.37397003173828,0.9576873779296875,0.013163745403289795,1.1936569213867188,1.1936569213867188,0.0,S0,False
1016_0.8_1.72.png,val_regular,39.61763381958008,0.9955521821975708,37.48888397216797,0.9937476515769958,38.90422439575195,0.9946016073226929,-0.713409423828125,-0.0009505748748779297,-2.1287498474121094,-0.0018045306205749512,0.6316078305244446,0.22116275131702423,0.011839833110570908,0.6149551868438721,0.3332337737083435,0.29338309168815613,0.0015870134811848402,0.3663497865200043,0.2982361614704132,0.026896225288510323,0.026658333837985992,0.0007249999907799065,0.36966797709465027,0.2946512699127197,0.026628324761986732,0.0033182096667587757,0.007467190735042095,0.006425474304705858,0.005753368139266968,0.016086168587207794,0.019622506573796272,0.06094157695770264,0.0009450443903915584,0.020382679998874664,40.1302375793457,-0.0016119356732815504,0.010580295696854591,0.001484627602621913,0.012048616074025631,0.00022467992675956339,36.48435974121094,0.12323804944753647,0.011839833110570908,-0.22116298973560333,0.6149551868438721,0.2894437313079834,0.9633986949920654,0.3155896067619324,0.23425181210041046,0.6844103336334229,0.9647058844566345,39.61763381958008,0.0,0.0,39.61763381958008,0.0,0.0,40.253021240234375,0.6353874206542969,0.0005500316619873047,39.69707107543945,0.079437255859375,0.0002052783966064453,40.73551940917969,1.1178855895996094,0.0009149312973022461,39.65462112426758,0.0369873046875,0.0002791881561279297,40.99943542480469,1.3818016052246094,0.0010985136032104492,39.49374771118164,-0.1238861083984375,0.00022542476654052734,41.00131607055664,1.3836822509765625,0.0011044740676879883,39.226966857910156,-0.3906669616699219,4.839897155761719e-05,40.26094436645508,0.643310546875,0.0005984902381896973,38.45218276977539,-1.1654510498046875,-0.0006567239761352539,38.90422439575195,-0.713409423828125,-0.0005776882171630859,37.48888397216797,-2.1287498474121094,-0.0018045306205749512,0.079437255859375,1.3836822509765625,1.3042449951171875,expert,True
1023_0.5_1.87.png,val_regular,37.465614318847656,0.9968034625053406,32.5631103515625,0.9940537810325623,38.732826232910156,0.9944618940353394,1.2672119140625,-0.0023415684700012207,-4.902503967285156,-0.0027496814727783203,0.588937520980835,0.16294759511947632,0.019141506403684616,0.558870792388916,0.3193304240703583,0.24783973395824432,0.00385301373898983,0.5917239785194397,0.2869322896003723,0.02711762860417366,0.01216666679829359,0.02370000071823597,0.590861439704895,0.27910560369491577,0.02710956521332264,-0.0008625013870187104,0.009989672340452671,0.008405126631259918,0.007414326071739197,0.023172546178102493,0.026780257001519203,0.07108688354492188,0.0011619867291301489,0.016882317140698433,37.68429183959961,0.004426237195730209,0.007660374511033297,0.00130577408708632,0.014809386804699898,0.0003682026290334761,34.339134216308594,-0.31783443689346313,0.019141506403684616,-0.16294775903224945,0.558870792388916,0.07672499865293503,0.9320261478424072,0.2341553121805191,0.19344209134578705,0.7658446431159973,0.9803921580314636,37.465614318847656,0.0,0.0,37.465614318847656,0.0,0.0,37.91872024536133,0.4531059265136719,5.549192428588867e-05,36.83038330078125,-0.6352310180664062,-0.0001246929168701172,38.32154083251953,0.855926513671875,2.3186206817626953e-05,36.17927169799805,-1.2863426208496094,-0.00031322240829467773,38.65414047241211,1.1885261535644531,-9.554624557495117e-05,35.52973937988281,-1.9358749389648438,-0.0005645751953125,38.89641571044922,1.4308013916015625,-0.0002964138984680176,34.89286804199219,-2.5727462768554688,-0.0008781552314758301,39.04835510253906,1.5827407836914062,-0.0009378790855407715,33.68024444580078,-3.785369873046875,-0.0016915202140808105,38.732826232910156,1.2672119140625,-0.0018844008445739746,32.5631103515625,-4.902503967285156,-0.0027496814727783203,0.0,1.5827407836914062,1.5827407836914062,expert,True
1031_0.76_0.7.png,val_regular,42.84375762939453,0.9985350370407104,42.43931198120117,0.9978330135345459,43.39616394042969,0.9956670999526978,0.5524063110351562,-0.0028679370880126953,-0.4044456481933594,-0.0007020235061645508,0.5751945972442627,0.29778632521629333,0.022575749084353447,0.5576941967010498,0.19947195053100586,0.2095307856798172,0.0031511131674051285,0.4634835422039032,0.3855420649051666,0.030335187911987305,0.08167500048875809,0.08713958412408829,0.4662022888660431,0.38463130593299866,0.030132245272397995,0.0027187527157366276,0.004020757507532835,0.0039523509331047535,0.0030562877655029297,0.008181165903806686,0.010797143913805485,0.047293394804000854,0.0005430023302324116,0.00867508165538311,44.97743225097656,0.0042068674229085445,0.006551873870193958,0.0006812755600549281,0.007059169467538595,9.137747838394716e-05,40.39160919189453,0.08114679157733917,0.022575749084353447,-0.2977866232395172,0.5576941967010498,0.36768749356269836,0.9816993474960327,0.3034047782421112,0.19059255719184875,0.6965951919555664,0.9254902005195618,42.84375762939453,0.0,0.0,42.84375762939453,0.0,0.0,43.58113098144531,0.7373733520507812,2.6106834411621094e-05,43.08815002441406,0.24439239501953125,5.519390106201172e-05,44.22221374511719,1.3784561157226562,-6.401538848876953e-05,43.254859924316406,0.411102294921875,6.687641143798828e-05,44.6973991394043,1.8536415100097656,-0.0002630949020385742,43.334259033203125,0.49050140380859375,3.6716461181640625e-05,44.937538146972656,2.093780517578125,-0.000564277172088623,43.321441650390625,0.47768402099609375,-3.457069396972656e-05,44.59392166137695,1.7501640319824219,-0.0014445185661315918,43.02791976928711,0.18416213989257812,-0.0002932548522949219,43.39616394042969,0.5524063110351562,-0.0026559829711914062,42.43931198120117,-0.4044456481933594,-0.0007020235061645508,0.49050140380859375,2.093780517578125,1.6032791137695312,expert,True
1035_0.76_1.14.png,val_regular,33.747764587402344,0.9929153919219971,34.61579132080078,0.9928231239318848,39.25042724609375,0.9931723475456238,5.502662658691406,0.000256955623626709,0.8680267333984375,-9.226799011230469e-05,0.5878452658653259,0.24302826821804047,0.012625273317098618,0.5399232506752014,0.2766101062297821,0.27163562178611755,0.0022448161616921425,0.4199669063091278,0.29990464448928833,0.01938530243933201,0.012110416777431965,0.0010541666997596622,0.4190555512905121,0.29801204800605774,0.019367624074220657,-0.0009113646228797734,0.00506059592589736,0.0043794442899525166,0.00400109589099884,0.01086739543825388,0.014374924823641777,0.04276660084724426,0.0005620936863124371,0.012049986980855465,43.4882698059082,-0.012877329252660275,0.01742827519774437,0.0009478148422203958,0.016318904235959053,0.0004689503402914852,33.28873062133789,0.43032702803611755,0.012625273317098618,-0.24302852153778076,0.5399232506752014,0.2620687484741211,0.9189542531967163,0.29967159032821655,0.28180038928985596,0.7003284096717834,0.9843137264251709,33.747764587402344,0.0,0.0,33.747764587402344,0.0,0.0,34.91172409057617,1.1639595031738281,0.0004710555076599121,33.899147033691406,0.1513824462890625,0.0002905130386352539,36.17900848388672,2.431243896484375,0.000834345817565918,34.04055404663086,0.2927894592285156,0.0005058646202087402,37.52305221557617,3.775287628173828,0.0010871291160583496,34.170814514160156,0.4230499267578125,0.0006415843963623047,38.85243225097656,5.104667663574219,0.001228928565979004,34.288753509521484,0.5409889221191406,0.0006920099258422852,40.481380462646484,6.733615875244141,0.001169443130493164,34.483192443847656,0.7354278564453125,0.0005136728286743164,39.25042724609375,5.502662658691406,0.000638425350189209,34.61579132080078,0.8680267333984375,-9.226799011230469e-05,0.8680267333984375,6.733615875244141,5.865589141845703,expert,True
1037_0.89_0.54.png,val_regular,35.944435119628906,0.9982537031173706,35.36072540283203,0.9980151057243347,38.02641296386719,0.9983131289482117,2.0819778442382812,5.942583084106445e-05,-0.583709716796875,-0.00023859739303588867,0.509293794631958,0.26422250270843506,0.02283022552728653,0.4881669282913208,0.22581632435321808,0.21519915759563446,0.0028356064576655626,0.48174718022346497,0.27277952432632446,0.023726917803287506,0.016629166901111603,0.00010208333696937189,0.4788971543312073,0.27188774943351746,0.02373737096786499,-0.002849979093298316,0.0047249505296349525,0.0031831872183829546,0.004647940397262573,0.00849536620080471,0.010274833999574184,0.026217252016067505,0.0003725761780515313,0.009807946160435677,44.886802673339844,0.007716964930295944,0.008560087531805038,0.0007346216007135808,0.01117134653031826,0.00017107788880821317,37.668060302734375,-0.1380942463874817,0.02283022552728653,-0.26422277092933655,0.4881669282913208,0.24717499315738678,0.988235354423523,0.2954753339290619,0.19253240525722504,0.7045246958732605,0.9254902005195618,35.944435119628906,0.0,0.0,35.944435119628906,0.0,0.0,36.40079116821289,0.4563560485839844,0.00022798776626586914,35.92697525024414,-0.017459869384765625,1.7523765563964844e-05,36.83071517944336,0.8862800598144531,0.0003910064697265625,35.8924446105957,-0.051990509033203125,2.1338462829589844e-05,37.22024154663086,1.2758064270019531,0.0004917383193969727,35.84124755859375,-0.10318756103515625,1.2040138244628906e-05,37.55344772338867,1.6090126037597656,0.0005321502685546875,35.77396011352539,-0.17047500610351562,-1.0907649993896484e-05,37.98575973510742,2.0413246154785156,0.0004425644874572754,35.59425735473633,-0.3501777648925781,-9.763240814208984e-05,38.02641296386719,2.0819778442382812,0.0001386404037475586,35.36072540283203,-0.583709716796875,-0.00023859739303588867,0.0,2.0819778442382812,2.0819778442382812,expert,True
1039_0.79_1.79.png,val_regular,32.14398956298828,0.9955849051475525,31.58839225769043,0.9952672719955444,32.41814041137695,0.9951764345169067,0.2741508483886719,-0.00040847063064575195,-0.5555973052978516,-0.00031763315200805664,0.6747772693634033,0.1803303062915802,0.015789035707712173,0.6588711738586426,0.2120363414287567,0.21180245280265808,0.002595474710687995,0.48417988419532776,0.27620208263397217,0.023733709007501602,0.015412500128149986,8.541666466044262e-05,0.48540371656417847,0.27625393867492676,0.023630458861589432,0.001223825034685433,0.004966018721461296,0.004259081091731787,0.00385892391204834,0.010330677032470703,0.01284179650247097,0.0684986412525177,0.0006241694209165871,0.01025655772536993,43.68545150756836,-0.00394294410943985,0.014571712352335453,0.0011412434978410602,0.015301890671253204,0.0003512126568239182,34.5443000793457,-0.05230775848031044,0.015789035707712173,-0.18033050000667572,0.6588711738586426,0.3652375042438507,0.9647058844566345,0.197880819439888,0.17188496887683868,0.8021191358566284,0.9647058844566345,32.14398956298828,0.0,0.0,32.14398956298828,0.0,0.0,32.416404724121094,0.2724151611328125,0.00022840499877929688,32.10340118408203,-0.04058837890625,4.100799560546875e-05,32.63261413574219,0.48862457275390625,0.00038313865661621094,32.053855895996094,-0.0901336669921875,5.888938903808594e-05,32.78306579589844,0.6390762329101562,0.00046390295028686523,31.995662689208984,-0.14832687377929688,5.334615707397461e-05,32.860435485839844,0.7164459228515625,0.0004724860191345215,31.929176330566406,-0.214813232421875,2.5451183319091797e-05,32.78388214111328,0.639892578125,0.0002751946449279785,31.77288055419922,-0.3711090087890625,-9.989738464355469e-05,32.41814041137695,0.2741508483886719,-0.0002048015594482422,31.58839225769043,-0.5555973052978516,-0.00031763315200805664,0.0,0.7164459228515625,0.7164459228515625,expert,True
1063_0.51_1.61.png,val_regular,34.06106948852539,0.9881767630577087,29.454479217529297,0.9794009923934937,35.04227828979492,0.9846305847167969,0.9812088012695312,-0.0035461783409118652,-4.606590270996094,-0.008775770664215088,0.6296319365501404,0.20566247403621674,0.008460633456707,0.6171346306800842,0.2654486298561096,0.25950878858566284,0.0019110625144094229,0.40235602855682373,0.30822446942329407,0.014418479986488819,0.025310417637228966,0.016431249678134918,0.4167875647544861,0.31231212615966797,0.014724543318152428,0.014431559480726719,0.015702689066529274,0.010707465931773186,0.013654828071594238,0.03213448077440262,0.0343591682612896,0.05654442310333252,0.0008352474542334676,0.03902685269713402,34.4222297668457,-0.0036158664152026176,0.01287750992923975,0.0011009853333234787,0.02303455024957657,0.0009706075070425868,30.12956428527832,-0.5689751505851746,0.008460633456707,-0.20566269755363464,0.6171346306800842,0.32989373803138733,0.9529411792755127,0.22697296738624573,0.2020587921142578,0.7730270028114319,0.95686274766922,34.06106948852539,0.0,0.0,34.06106948852539,0.0,0.0,34.50818634033203,0.4471168518066406,0.0002048015594482422,33.50956726074219,-0.5515022277832031,-0.0006683468818664551,34.89616012573242,0.8350906372070312,0.00022584199905395508,32.923091888427734,-1.1379776000976562,-0.0014724135398864746,35.203514099121094,1.1424446105957031,6.937980651855469e-05,32.32197952270508,-1.7390899658203125,-0.0024049878120422363,35.40970230102539,1.3486328125,-0.0002593398094177246,31.720569610595703,-2.3404998779296875,-0.0034592151641845703,35.46394729614258,1.4028778076171875,-0.0014203190803527832,30.551284790039062,-3.509784698486328,-0.0059084296226501465,35.04227828979492,0.9812088012695312,-0.003253161907196045,29.454479217529297,-4.606590270996094,-0.008775770664215088,0.0,1.4028778076171875,1.4028778076171875,expert,True
1076_0.71_1.18.png,val_regular,35.23798370361328,0.9977800250053406,35.73495864868164,0.9967359900474548,38.33598709106445,0.9975111484527588,3.098003387451172,-0.0002688765525817871,0.4969749450683594,-0.0010440349578857422,0.5449446439743042,0.21224351227283478,0.014448897913098335,0.507169783115387,0.17500098049640656,0.27274686098098755,0.0013008058303967118,0.47265347838401794,0.2721063494682312,0.018263377249240875,0.02122499980032444,0.00010000000474974513,0.47579532861709595,0.26647332310676575,0.018204465508461,0.0031418518628925085,0.008137759752571583,0.005369862541556358,0.00718274712562561,0.015122447162866592,0.01776129938662052,0.03747457265853882,0.0005723571521230042,0.017217179760336876,40.220088958740234,-0.004921091720461845,0.008175913244485855,0.000739668495953083,0.010862060822546482,0.0001675655075814575,37.758155822753906,0.22993804514408112,0.014448897913098335,-0.21224373579025269,0.507169783115387,0.1626249998807907,0.8758170008659363,0.302207887172699,0.24993710219860077,0.6977920532226562,0.9803921580314636,35.23798370361328,0.0,0.0,35.23798370361328,0.0,0.0,35.7359733581543,0.4979896545410156,0.00014775991439819336,35.452735900878906,0.214752197265625,-4.76837158203125e-07,36.228492736816406,0.990509033203125,0.0002530217170715332,35.6312255859375,0.39324188232421875,-3.9517879486083984e-05,36.70582580566406,1.4678421020507812,0.0003154873847961426,35.768402099609375,0.5304183959960938,-0.00011563301086425781,37.15528106689453,1.91729736328125,0.00033468008041381836,35.86003112792969,0.6220474243164062,-0.00022912025451660156,37.90547180175781,2.6674880981445312,0.00024205446243286133,35.89619445800781,0.6582107543945312,-0.0005654692649841309,38.33598709106445,3.098003387451172,-2.7477741241455078e-05,35.73495864868164,0.4969749450683594,-0.0010440349578857422,0.6582107543945312,3.098003387451172,2.4397926330566406,expert,True
1080_0.59_1.22.png,val_regular,40.876853942871094,0.9971413612365723,38.958106994628906,0.9953391551971436,42.29901123046875,0.9971444010734558,1.4221572875976562,3.039836883544922e-06,-1.9187469482421875,-0.001802206039428711,0.41008204221725464,0.14762276411056519,0.03295807167887688,0.37846052646636963,0.3770658075809479,0.1952703893184662,0.010028282180428505,0.2816873788833618,0.21277056634426117,0.05047507584095001,0.0010333333630114794,0.02928750030696392,0.2844375669956207,0.212275892496109,0.05037764087319374,0.00275019439868629,0.004820751491934061,0.0044811866246163845,0.0036823153495788574,0.010233096778392792,0.013099884614348412,0.0639752745628357,0.0010350204538553953,0.017113836482167244,43.63304901123047,-0.004251551814377308,0.006348009686917067,0.0013576342025771737,0.008478116244077682,0.00011194792023161426,39.50984191894531,-0.008403410203754902,0.03295807167887688,-0.14762292802333832,0.37846052646636963,0.0011124999728053808,0.7490196228027344,0.41931262612342834,0.18611057102680206,0.580687403678894,0.843137264251709,40.876853942871094,0.0,0.0,40.876853942871094,0.0,0.0,41.459468841552734,0.5826148986816406,0.0001842975616455078,40.82738494873047,-0.049468994140625,-9.250640869140625e-05,41.984901428222656,1.1080474853515625,0.00031697750091552734,40.70869445800781,-0.16815948486328125,-0.0002256631851196289,42.4193000793457,1.5424461364746094,0.00039762258529663086,40.52627944946289,-0.3505744934082031,-0.0003979802131652832,42.726356506347656,1.8495025634765625,0.0004260540008544922,40.28793716430664,-0.5889167785644531,-0.0006082057952880859,42.84784698486328,1.9709930419921875,0.0003236532211303711,39.68021011352539,-1.1966438293457031,-0.0011366605758666992,42.29901123046875,1.4221572875976562,2.5033950805664062e-06,38.958106994628906,-1.9187469482421875,-0.001802206039428711,0.0,1.9709930419921875,1.9709930419921875,expert,True
