name,scope,cache_path,A0_PSNR,A0_SSIM,WDMamba_PSNR,WDMamba_SSIM,WD0375_PSNR,WD0375_SSIM,WD0375_dPSNR,WD0375_dSSIM
1000_0.74_1.6.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1000_0.74_1.6.png,36.9222412109375,0.9977827072143555,40.69540023803711,0.9969077110290527,38.926910400390625,0.9980651140213013,2.004669189453125,0.0002824068069458008
1008_0.52_1.98.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1008_0.52_1.98.png,39.091495513916016,0.9969046115875244,38.21613693237305,0.9956514239311218,40.331329345703125,0.9974607825279236,1.2398338317871094,0.0005561709403991699
1015_0.7_1.92.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1015_0.7_1.92.png,39.58008575439453,0.9959384799003601,39.43593978881836,0.9949733018875122,41.14350128173828,0.9966950416564941,1.56341552734375,0.0007565617561340332
1025_0.95_1.79.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1025_0.95_1.79.png,34.59271240234375,0.9947078227996826,37.87521743774414,0.9943989515304565,37.110904693603516,0.9959508776664734,2.5181922912597656,0.0012430548667907715
103_0.75_1.59.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/103_0.75_1.59.png,31.22649383544922,0.9877638220787048,38.79072189331055,0.9948714971542358,34.489662170410156,0.992717981338501,3.2631683349609375,0.004954159259796143
1047_0.89_1.57.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1047_0.89_1.57.png,31.743871688842773,0.974963903427124,36.575992584228516,0.9794491529464722,34.612945556640625,0.9803562164306641,2.8690738677978516,0.005392313003540039
1053_0.54_1.81.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1053_0.54_1.81.png,37.231693267822266,0.9685845375061035,39.72181701660156,0.9948946833610535,41.38896942138672,0.9809507131576538,4.157276153564453,0.012366175651550293
1061_0.91_0.94.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1061_0.91_0.94.png,35.50494384765625,0.9919552803039551,40.463768005371094,0.9937800168991089,38.74991989135742,0.9942951202392578,3.244976043701172,0.0023398399353027344
1070_0.79_1.57.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1070_0.79_1.57.png,34.46012878417969,0.9878884553909302,38.43521499633789,0.992477536201477,38.5738639831543,0.9927902221679688,4.113735198974609,0.004901766777038574
107_0.77_1.67.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/107_0.77_1.67.png,34.29155731201172,0.9953268766403198,40.45178985595703,0.9964558482170105,37.95841979980469,0.9970674514770508,3.6668624877929688,0.001740574836730957
1090_0.54_0.58.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1090_0.54_0.58.png,41.2755241394043,0.9981679916381836,39.44864273071289,0.9977056980133057,41.43391036987305,0.9983992576599121,0.15838623046875,0.00023126602172851562
10_0.78_1.56.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/10_0.78_1.56.png,38.89318084716797,0.9978498220443726,41.290069580078125,0.9979591369628906,41.76382064819336,0.9985315203666687,2.8706398010253906,0.0006816983222961426
1112_0.61_0.52.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1112_0.61_0.52.png,41.87896728515625,0.999295175075531,44.341896057128906,0.998867392539978,43.672813415527344,0.9993842840194702,1.7938461303710938,8.910894393920898e-05
111_0.57_1.22.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/111_0.57_1.22.png,38.62628173828125,0.9985801577568054,44.537315368652344,0.9987654685974121,42.27113723754883,0.9991631507873535,3.644855499267578,0.0005829930305480957
1127_0.91_0.61.png,train_core,/sda/home/wangyuxin/ConvIR-B/runtime_cache/v24_c12_wd0375_teacher/train_core/1127_0.91_0.61.png,39.068389892578125,0.9978559017181396,40.87371063232422,0.9980877637863159,41.93455123901367,0.9985605478286743,2.866161346435547,0.000704646110534668
