variant,control_family,action_name,stage_set,count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,source_bucket,target_bucket,is_impossible_sanity_control,is_plausible_miscalibration,is_plausible_routing_error,gate_role
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,20,0.6888642311096191,-0.2696949005126953,-0.2865028381347656,0.15,0.1,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,40,0.5543348312377929,-0.7002239227294922,-1.3283863067626953,0.25,0.225,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,20,0.12933788299560547,-0.26192378997802734,-0.2712554931640625,0.2,0.15,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,20,0.6419546127319335,-0.46924409866333006,-0.4828357696533203,0.2,0.15,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,40,0.5344730377197265,-0.8635086059570313,-1.3327388763427734,0.325,0.25,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S6_early_mid_final,20,-0.013343048095703126,-1.8756935119628906,-2.0425987243652344,0.45,0.35,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S6_early_mid_final,20,0.6446794509887696,-0.7007411003112793,-0.7861995697021484,0.45,0.35,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S6_early_mid_final,40,0.3854560852050781,-1.7718927383422851,-1.9546852111816406,0.35,0.3,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S6_early_mid_final,20,0.055554771423339845,-0.6154478073120118,-0.8141822814941406,0.4,0.3,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S6_early_mid_final,20,0.5809678077697754,-0.6934423446655273,-0.8162040710449219,0.25,0.25,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,overstrong_3.0,S6_early_mid_final,40,0.3616583824157715,-1.6530324935913085,-1.9232521057128906,0.4,0.325,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S4_final_decoder,20,-0.14950904846191407,-0.9056907653808594,-1.0485763549804688,0.65,0.6,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S4_final_decoder,20,-0.307405948638916,-0.8288267135620118,-0.8686866760253906,0.8,0.5,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S4_final_decoder,40,-0.39332990646362304,-1.0140220642089843,-1.1415786743164062,0.825,0.725,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S4_final_decoder,20,-0.12553844451904297,-0.4110858917236328,-0.446868896484375,0.65,0.3,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S4_final_decoder,20,-0.46316967010498045,-1.2366076469421388,-1.263589859008789,0.75,0.7,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S4_final_decoder,40,-0.4415902137756348,-1.1220287322998046,-1.3824844360351562,0.85,0.75,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.4109214782714844,-1.3732746124267579,-1.4455146789550781,0.75,0.65,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.4163158416748047,-0.8597957611083984,-1.0229682922363281,0.9,0.7,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S5_bottleneck_mid,40,-0.6216564178466797,-1.3194572448730468,-1.3278331756591797,0.825,0.775,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.24756984710693358,-0.6422136306762696,-0.6626129150390625,0.8,0.55,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.7673777580261231,-1.3491644859313965,-1.4365653991699219,0.85,0.8,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S5_bottleneck_mid,40,-0.7124302864074707,-1.4571813583374023,-1.6119632720947266,0.875,0.85,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S6_early_mid_final,20,-0.5108493804931641,-1.605644989013672,-1.6535682678222656,0.75,0.7,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S6_early_mid_final,20,-0.44986495971679685,-1.0817079544067383,-1.155364990234375,0.85,0.65,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S6_early_mid_final,40,-0.772516918182373,-1.510899543762207,-1.5988216400146484,0.85,0.775,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S6_early_mid_final,20,-0.3568004608154297,-0.8114614486694336,-0.97198486328125,0.8,0.7,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S6_early_mid_final,20,-0.8835908889770507,-1.6559499740600585,-1.7382392883300781,0.85,0.75,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,impossible_sanity,sign_flip,S6_early_mid_final,40,-0.8585533142089844,-1.7137035369873046,-1.7829036712646484,0.875,0.85,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S4_final_decoder,20,0.029620552062988283,-0.8882793426513672,-0.9887428283691406,0.3,0.25,all,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S4_final_decoder,20,0.34218320846557615,-0.237744140625,-0.2798328399658203,0.2,0.1,all,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S4_final_decoder,40,0.23345565795898438,-0.6060741424560547,-0.6830673217773438,0.275,0.225,all,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S4_final_decoder,20,0.025971221923828124,-0.25651016235351565,-0.3870887756347656,0.4,0.15,easy_top25,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S4_final_decoder,20,0.3404092788696289,-0.2896720886230469,-0.32662200927734375,0.25,0.15,hard_bottom25,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S4_final_decoder,40,0.2216320037841797,-0.5656076431274414,-0.643768310546875,0.35,0.225,mid_50,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S5_bottleneck_mid,20,0.15459079742431642,-0.9730548858642578,-0.9778022766113281,0.3,0.3,all,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S5_bottleneck_mid,20,0.6751823425292969,-0.2696949005126953,-0.2865028381347656,0.15,0.1,all,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S5_bottleneck_mid,40,0.5543348312377929,-0.7002239227294922,-1.3283863067626953,0.25,0.225,all,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S5_bottleneck_mid,20,0.12933788299560547,-0.26192378997802734,-0.2712554931640625,0.2,0.15,easy_top25,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S5_bottleneck_mid,20,0.6419546127319335,-0.46924409866333006,-0.4828357696533203,0.2,0.15,hard_bottom25,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S5_bottleneck_mid,40,0.5344730377197265,-0.8635086059570313,-1.3327388763427734,0.325,0.25,mid_50,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S6_early_mid_final,20,-0.013343048095703126,-1.8756935119628906,-2.0425987243652344,0.45,0.35,all,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S6_early_mid_final,20,0.5768404006958008,-0.6063327789306641,-0.6962432861328125,0.3,0.3,all,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S6_early_mid_final,40,0.409212589263916,-1.6271886825561523,-1.9483509063720703,0.325,0.3,all,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S6_early_mid_final,20,0.055554771423339845,-0.6154478073120118,-0.8141822814941406,0.4,0.3,easy_top25,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S6_early_mid_final,20,0.5809678077697754,-0.6934423446655273,-0.8162040710449219,0.25,0.25,hard_bottom25,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_1.5,S6_early_mid_final,40,0.36681280136108396,-1.6530324935913085,-1.9232521057128906,0.375,0.325,mid_50,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S4_final_decoder,20,0.029620552062988283,-0.8882793426513672,-0.9887428283691406,0.3,0.25,all,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S4_final_decoder,20,0.3446371078491211,-0.237744140625,-0.2798328399658203,0.2,0.1,all,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S4_final_decoder,40,0.23345565795898438,-0.6060741424560547,-0.6830673217773438,0.275,0.225,all,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S4_final_decoder,20,0.025971412658691406,-0.25651016235351565,-0.3870887756347656,0.4,0.15,easy_top25,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S4_final_decoder,20,0.3404092788696289,-0.2896720886230469,-0.32662200927734375,0.25,0.15,hard_bottom25,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S4_final_decoder,40,0.22163209915161133,-0.5656076431274414,-0.643768310546875,0.35,0.225,mid_50,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S5_bottleneck_mid,20,0.15459728240966797,-0.9729291915893554,-0.9776077270507812,0.3,0.3,all,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S5_bottleneck_mid,20,0.68881196975708,-0.26977014541625977,-0.28652191162109375,0.15,0.1,all,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S5_bottleneck_mid,40,0.5543444633483887,-0.7003864288330078,-1.3283042907714844,0.25,0.225,all,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S5_bottleneck_mid,20,0.12929172515869142,-0.2618852615356445,-0.27135467529296875,0.2,0.15,easy_top25,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S5_bottleneck_mid,20,0.6419734001159668,-0.46919450759887693,-0.4827861785888672,0.2,0.15,hard_bottom25,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S5_bottleneck_mid,40,0.5344850540161132,-0.8635421752929687,-1.332754135131836,0.325,0.25,mid_50,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S6_early_mid_final,20,-0.013335227966308594,-1.8756610870361328,-2.0426025390625,0.45,0.35,all,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S6_early_mid_final,20,0.6297028541564942,-0.700737476348877,-0.7861995697021484,0.45,0.3,all,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S6_early_mid_final,40,0.3856853485107422,-1.771893310546875,-1.9546852111816406,0.325,0.3,all,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S6_early_mid_final,20,0.05555248260498047,-0.61546630859375,-0.8141899108886719,0.4,0.3,easy_top25,easy_top25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S6_early_mid_final,20,0.5809744834899903,-0.6934371948242187,-0.8161735534667969,0.25,0.25,hard_bottom25,hard_bottom25,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_miscalibration,overstrong_2.0,S6_early_mid_final,40,0.3616607666015625,-1.652991485595703,-1.9232749938964844,0.4,0.325,mid_50,mid_50,0,1,0,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S4_final_decoder,20,0.0330998420715332,-0.08456411361694335,-0.08862113952636719,0.25,0.0,easy_top25,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S4_final_decoder,20,-0.044225120544433595,-0.942013168334961,-0.9531822204589844,0.4,0.25,hard_bottom25,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S4_final_decoder,40,0.17789697647094727,-0.5911443710327149,-0.7307872772216797,0.25,0.225,hard_bottom25,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S4_final_decoder,20,0.015850830078125,-0.8563737869262695,-0.9701118469238281,0.3,0.25,mid_50,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S4_final_decoder,20,0.2863322257995605,-0.18676786422729494,-0.311981201171875,0.25,0.05,mid_50,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S5_bottleneck_mid,20,0.08723745346069336,-0.09405803680419922,-0.10194015502929688,0.25,0.0,easy_top25,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S5_bottleneck_mid,20,0.026517677307128906,-0.9877960205078125,-1.12469482421875,0.45,0.3,hard_bottom25,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S5_bottleneck_mid,40,0.3821287155151367,-0.8160367965698242,-0.8984260559082031,0.275,0.2,hard_bottom25,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S5_bottleneck_mid,20,0.1400918960571289,-0.893377685546875,-0.9422721862792969,0.4,0.25,mid_50,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S5_bottleneck_mid,20,0.39122943878173827,-0.15252103805541994,-0.2187652587890625,0.15,0.05,mid_50,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S6_early_mid_final,20,0.04711494445800781,-0.14801979064941406,-0.16885757446289062,0.3,0.0,easy_top25,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S6_early_mid_final,20,-0.09860649108886718,-1.7245874404907227,-1.8449211120605469,0.4,0.4,hard_bottom25,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S6_early_mid_final,40,0.27948760986328125,-1.2075481414794922,-1.4357185363769531,0.3,0.275,hard_bottom25,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S6_early_mid_final,20,-0.050426673889160153,-1.8062259674072265,-1.9204750061035156,0.55,0.35,mid_50,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,cross_bucket_mismatch,S6_early_mid_final,20,0.3883213996887207,-0.2599355697631836,-0.4046440124511719,0.35,0.2,mid_50,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S5_bottleneck_mid,20,0.034234809875488284,-0.13377265930175783,-0.27276611328125,0.2,0.05,all,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S5_bottleneck_mid,20,0.135391902923584,-0.06488990783691406,-0.09261322021484375,0.1,0.0,all,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S5_bottleneck_mid,40,0.13198375701904297,-0.1486583709716797,-0.2888011932373047,0.175,0.025,all,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S5_bottleneck_mid,20,0.013625526428222656,-0.0798196792602539,-0.0978851318359375,0.15,0.0,easy_top25,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S5_bottleneck_mid,20,0.11872520446777343,-0.07960023880004882,-0.1154937744140625,0.2,0.0,hard_bottom25,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S5_bottleneck_mid,40,0.12547636032104492,-0.15420112609863282,-0.2825450897216797,0.2,0.025,mid_50,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S6_early_mid_final,20,0.054285621643066405,-0.17699203491210938,-0.40714263916015625,0.3,0.05,all,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S6_early_mid_final,20,0.09408378601074219,-0.03998889923095703,-0.049472808837890625,0.0,0.0,all,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S6_early_mid_final,40,0.14259471893310546,-0.19089984893798828,-0.33956336975097656,0.15,0.05,all,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S6_early_mid_final,20,0.02028999328613281,-0.13749160766601562,-0.13920211791992188,0.25,0.0,easy_top25,easy_top25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S6_early_mid_final,20,0.1628790855407715,-0.08838558197021484,-0.09402084350585938,0.15,0.0,hard_bottom25,hard_bottom25,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength,plausible_routing_error,wrong_stage,S6_early_mid_final,40,0.15270090103149414,-0.19991836547851563,-0.36413002014160156,0.175,0.05,mid_50,mid_50,0,0,1,safety_upper_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S4_final_decoder,13,0.03022590050330529,-0.9252922058105468,-0.9887428283691406,0.3076923076923077,0.23076923076923078,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S4_final_decoder,18,0.3169589572482639,-0.24217453002929687,-0.2798328399658203,0.2222222222222222,0.1111111111111111,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S4_final_decoder,32,0.26518476009368896,-0.48928241729736327,-0.6303367614746094,0.25,0.21875,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S4_final_decoder,11,0.05434937910600142,-0.14908599853515625,-0.21123123168945312,0.36363636363636365,0.09090909090909091,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S4_final_decoder,17,0.3560295104980469,-0.24566497802734374,-0.32662200927734375,0.23529411764705882,0.11764705882352941,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S4_final_decoder,31,0.2480413375362273,-0.4703388214111328,-0.5666599273681641,0.3225806451612903,0.1935483870967742,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,17,0.08824651381548713,-0.9738044738769531,-0.9778022766113281,0.35294117647058826,0.35294117647058826,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,19,0.6452258260626542,-0.27057952880859376,-0.2865028381347656,0.15789473684210525,0.10526315789473684,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,36,0.5422226587931315,-0.7595729827880859,-1.3283863067626953,0.25,0.2222222222222222,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,19,0.13709540116159538,-0.26241493225097656,-0.2712554931640625,0.21052631578947367,0.15789473684210525,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,20,0.6419546127319335,-0.46924409866333006,-0.4828357696533203,0.2,0.15,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S5_bottleneck_mid,29,0.595373482539736,-0.5481666564941406,-0.7208003997802734,0.3103448275862069,0.20689655172413793,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S6_early_mid_final,12,-0.12477397918701172,-1.9459693908691407,-2.0425987243652344,0.5,0.4166666666666667,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S6_early_mid_final,18,0.5648220909966363,-0.7097367286682129,-0.7861995697021484,0.5,0.3888888888888889,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S6_early_mid_final,31,0.4563897655856225,-1.6659584045410156,-1.7775936126708984,0.3225806451612903,0.25806451612903225,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S6_early_mid_final,15,0.15266469319661458,-0.3342113494873047,-0.46258544921875,0.3333333333333333,0.2,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S6_early_mid_final,16,0.5626933574676514,-0.5771040916442871,-0.8162040710449219,0.25,0.25,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,overstrong_3.0,S6_early_mid_final,29,0.3585527354273303,-1.6004783630371093,-1.6679859161376953,0.41379310344827586,0.3103448275862069,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S4_final_decoder,20,-0.14950904846191407,-0.9056907653808594,-1.0485763549804688,0.65,0.6,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S4_final_decoder,20,-0.307405948638916,-0.8288267135620118,-0.8686866760253906,0.8,0.5,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S4_final_decoder,40,-0.39332990646362304,-1.0140220642089843,-1.1415786743164062,0.825,0.725,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S4_final_decoder,20,-0.12553844451904297,-0.4110858917236328,-0.446868896484375,0.65,0.3,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S4_final_decoder,20,-0.46316967010498045,-1.2366076469421388,-1.263589859008789,0.75,0.7,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S4_final_decoder,40,-0.4415902137756348,-1.1220287322998046,-1.3824844360351562,0.85,0.75,mid_50,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.4109214782714844,-1.3732746124267579,-1.4455146789550781,0.75,0.65,all,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.4163158416748047,-0.8597957611083984,-1.0229682922363281,0.9,0.7,all,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S5_bottleneck_mid,40,-0.6216564178466797,-1.3194572448730468,-1.3278331756591797,0.825,0.775,all,mid_50,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.24756984710693358,-0.6422136306762696,-0.6626129150390625,0.8,0.55,easy_top25,easy_top25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S5_bottleneck_mid,20,-0.7673777580261231,-1.3491644859313965,-1.4365653991699219,0.85,0.8,hard_bottom25,hard_bottom25,1,0,0,sensitivity_lower_bound
energy_norm_plus_bucket_strength_plus_alignment_gate,impossible_sanity,sign_flip,S5_bottleneck_mid,40,-0.7124302864074707,-1.4571813583374023,-1.6119632720947266,0.875,0.85,mid_50,mid_50,1,0,0,sensitivity_lower_bound
